poisoning_rate	frequency	backdoor_success_rate	clean_accuracy_after	clean_accuracy_drop
0.01	1000	6.666666666666667	93.33333333333333	-3.666666666666657
0.01	10000	10.166666666666666	96.16666666666667	-6.5
0.01	24000	8.5	76.83333333333333	12.833333333333343
0.05	1000	97.16666666666667	97.33333333333333	-7.666666666666657
0.05	10000	100.0	97.83333333333333	-8.166666666666657
0.05	24000	86.66666666666667	16.5	73.16666666666667
