poisoning_rate	frequency	backdoor_success_rate	clean_accuracy_after	clean_accuracy_drop
0.01	1000	0.0	98.83333333333333	0.1666666666666714
0.01	10000	0.0	97.5	1.5
0.01	24000	0.1851851851851852	97.83333333333334	1.1666666666666572
0.05	1000	0.3703703703703704	98.5	0.5
0.05	10000	10.555555555555555	99.16666666666667	-0.1666666666666714
0.05	24000	14.814814814814813	96.66666666666667	2.3333333333333286
0.1	1000	55.18518518518518	92.16666666666666	6.833333333333343
0.1	10000	62.40740740740741	96.33333333333334	2.666666666666657
0.1	24000	94.81481481481482	84.66666666666667	14.333333333333329
