poisoning_rate	stretch_factor	backdoor_success_rate	clean_accuracy_after	clean_accuracy_drop
0.01	0.7	1.6666666666666667	94.5	3.3333333333333286
0.01	1.3	0.0	98.0	-0.1666666666666714
0.01	1.6	0.18518518518518517	98.16666666666667	-0.3333333333333428
0.05	0.7	16.48148148148148	97.66666666666667	0.1666666666666572
0.05	1.3	1.2962962962962963	93.83333333333333	4.0
0.05	1.6	1.6666666666666667	96.83333333333333	1.0
0.1	0.7	25.185185185185187	95.5	2.3333333333333286
0.1	1.3	3.888888888888889	97.33333333333333	0.5
0.1	1.6	9.814814814814815	97.0	0.8333333333333286
