poisoning_rate	frequency	backdoor_success_rate	clean_accuracy_after	clean_accuracy_drop
0.01	1000	0.37523452157598497	98.0	0.0
0.01	10000	3.0018761726078798	98.16666666666667	-0.1666666666666714
0.01	24000	0.18761726078799248	98.0	0.0
0.05	1000	74.85928705440901	98.0	0.0
0.05	10000	66.79174484052533	96.16666666666667	1.8333333333333286
0.05	24000	73.17073170731707	98.16666666666667	-0.1666666666666714
