poisoning_rate	backdoor_success_rate	clean_accuracy_after	clean_accuracy_drop
0.01	0.7407407407407407	98.33333333333333	-0.6666666666666572
0.05	8.88888888888889	96.66666666666667	1.0
0.1	9.62962962962963	95.33333333333333	2.333333333333343
