poisoning_rate	backdoor_success_rate	clean_accuracy_after	clean_accuracy_drop
0.01	0.1851851851851852	99.33333333333333	-0.3333333333333286
0.05	2.4074074074074074	97.66666666666667	1.3333333333333286
0.1	79.62962962962963	98.33333333333333	0.6666666666666714
