poisoning_rate	frequency	backdoor_success_rate	clean_accuracy_after	clean_accuracy_drop
0.01	1000	39.333333333333336	97.0	1.3333333333333286
0.01	10000	9.833333333333334	98.125	0.2083333333333286
0.01	24000	12.166666666666666	93.95833333333333	4.375
0.05	1000	95.5	96.5	1.8333333333333286
0.05	10000	98.66666666666667	97.29166666666667	1.0416666666666572
0.05	24000	97.0	98.45833333333333	-0.125
